year,month,open_mean,open_var,open_min,open_max,close_mean,close_var,close_min,close_max,dividends_mean,dividends_var,dividends_min,dividends_max,volume_mean,volume_var,volume_min,volume_max,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,high,low,adjclose,symbol
2024,12,14.080819892883301,0.5726627637629459,13.0,14.699999809265137,13.876700019836425,0.43840447462735,13.0,14.66349983215332,0.09218,0.042485761999999996,0.0,0.4609,6944.2,14942446.700000001,2163.0,11268.0,0.0,234033000.0,-56828000.0,14102000.0,41448000.0,2209995000.0,5636595.0,0.0,-2811868000.0,-999749.252368,-56728000.0,14.8681001663208,14.350000381469728,13.015931129455566,AHT-PF
2025,3,15.947499990463257,0.1957582234065285,15.470000267028809,16.5,15.652499914169312,0.1042915054958175,15.329999923706056,16.059999465942383,0.0,0.0,0.0,0.0,9371.75,44352693.58333333,2398.0,18384.0,0.0,216068000.0,54967000.0,-25058000.0,61291000.0,2519661000.0,5790076.0,0.0,-2839867000.0,7258440.0,34564000.0,16.760000228881836,15.760000228881836,15.081863403320312,AHT-PF
2024,9,13.636000061035157,0.2123798686218832,13.350000381469728,14.449999809265137,14.133979988098144,0.47514648095484535,13.5,14.9399995803833,0.06876,0.023639688,0.0,0.3438,31119.2,446076863.1999999,15685.0,66511.0,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,13.59000015258789,13.34000015258789,12.233441352844238,BHR-PB
2024,12,14.198999977111816,0.16152997753151765,13.739999771118164,14.779999732971191,14.121999931335449,0.032770036201509097,13.81999969482422,14.25,0.06876,0.023639688,0.0,0.3438,21641.8,83461565.7,5560.0,28377.0,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,14.949999809265137,14.170000076293944,13.21723175048828,BHR-PB
2025,3,14.230259895324707,0.054161362882041666,13.899999618530272,14.5,13.724020004272461,1.4490563734284456,11.579999923706056,14.399999618530272,0.06876,0.023639688000000002,0.0,0.3438,22591.4,1367015713.3000002,1054.0,88520.0,0.0,152791000.0,36966000.0,15146000.0,63029000.0,1441560000.0,67046523.0,0.0,-482575000.0,-200852.953291,-1662000.0,14.399999618530272,14.0,13.687758445739746,BHR-PB
2025,6,13.52649998664856,0.08898236514043385,13.229999542236328,13.800000190734863,13.362499952316284,0.039891672833846425,13.199999809265137,13.630000114440918,0.0,0.0,0.0,0.0,22920.5,25388369.666666668,15937.0,27926.0,0.0,132930000.0,18175000.0,17540000.0,46147000.0,1435990000.0,68219432.0,0.0,-502437000.0,576.120234,12000.0,14.050000190734863,13.449999809265137,13.27500057220459,BHR-PB
2024,6,13.672499895095825,1.1868245828629804,12.449999809265137,14.649999618530272,14.237499952316284,0.2674915089291224,13.470000267028809,14.600000381469728,0.1171875,0.054931640625,0.0,0.46875,19171.25,269668126.9166667,4161.0,41855.0,0.0,235765000.0,134626000.0,7965000.0,80717000.0,2532719000.0,4675795.0,0.0,-2616339000.0,6158400.932444,96727000.0,13.470000267028809,12.399999618530272,11.503743171691896,AHT-PI
2024,9,17.620000076293945,0.2306500774386223,17.0,18.18000030517578,17.539999771118165,0.6664127077103333,16.274999618530273,18.46500015258789,0.09375,0.0439453125,0.0,0.46875,10248.2,8221297.199999999,7675.0,14573.0,0.0,224752000.0,18372000.0,595000.0,51848000.0,2430288000.0,5443905.0,0.0,-2679798000.0,57136.706226,7649000.0,18.88999938964844,16.81999969482422,16.300214767456055,AHT-PI
2024,12,13.7242000579834,0.2415433164757813,13.0,14.25100040435791,13.427999877929688,0.30226995418552194,12.779999732971191,14.149999618530272,0.09375,0.0439453125,0.0,0.46875,11511.2,103020588.2,4196.0,28923.0,0.0,234033000.0,-56828000.0,14102000.0,41448000.0,2209995000.0,5636595.0,0.0,-2811868000.0,-999749.252368,-56728000.0,14.850000381469728,14.0,12.826993942260742,AHT-PI
2025,3,16.028000116348267,0.07306926479115362,15.699999809265137,16.36199951171875,16.059999704360962,0.048333218892594426,15.800000190734863,16.31999969482422,0.0,0.0,0.0,0.0,2884.0,648415.3333333333,2363.0,4068.0,0.0,216068000.0,54967000.0,-25058000.0,61291000.0,2519661000.0,5790076.0,0.0,-2839867000.0,7258440.0,34564000.0,16.628799438476562,16.020000457763672,15.329965591430664,AHT-PI
2024,6,10.25,2.229999783833896,8.300000190734863,11.800000190734863,9.699999809265137,1.259999885559106,8.199999809265137,10.899999618530272,0.0,0.0,0.0,0.0,228880.0,3579773266.6666665,174690.0,313460.0,4324300.0,235765000.0,134626000.0,7965000.0,80717000.0,2532719000.0,4675795.0,0.0,-2616339000.0,6158400.932444,96727000.0,12.5,10.699999809265137,10.899999618530272,AHT
2024,9,8.519999980926514,0.5569999866486344,7.599999904632568,9.5,8.060000133514404,0.5480001182556412,7.300000190734863,9.100000381469728,0.0,0.0,0.0,0.0,168784.0,3221218830.0000005,125260.0,261470.0,5096000.0,224752000.0,18372000.0,595000.0,51848000.0,2430288000.0,5443905.0,0.0,-2679798000.0,57136.706226,7649000.0,9.5,8.300000190734863,8.5,AHT
2024,12,8.123999881744385,0.3752801091386118,7.369999885559082,8.770000457763672,7.984000110626221,0.2979799957466187,7.550000190734863,8.84000015258789,0.0,0.0,0.0,0.0,254700.0,6900465000.0,131900.0,359300.0,5502000.0,234033000.0,-56828000.0,14102000.0,41448000.0,2209995000.0,5636595.0,0.0,-2811868000.0,-999749.252368,-56728000.0,10.130000114440918,8.25,8.84000015258789,AHT
2025,3,7.667500138282776,0.10422502571742605,7.320000171661377,8.050000190734863,7.59250020980835,0.180891701126105,7.260000228881836,8.180000305175781,0.0,0.0,0.0,0.0,107050.0,624356666.6666666,70800.0,126200.0,5651000.0,216068000.0,54967000.0,-25058000.0,61291000.0,2519661000.0,5790076.0,0.0,-2839867000.0,7258440.0,34564000.0,8.239999771118164,7.230000019073486,8.180000305175781,AHT
2024,3,21.907474517822266,0.06108685852329179,21.6299991607666,22.209999084472656,21.817500114440918,0.06895819981946243,21.520000457763672,22.15999984741211,0.103515,0.042861420899999995,0.0,0.41406,35406.0,1091783458.0,8147.0,83147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,21.979900360107425,21.399999618530277,19.16625022888184,CLDT-PA
2024,6,21.24042510986328,0.23209169152202472,20.850000381469727,21.85169982910156,20.957500457763672,0.05949151306170608,20.6200008392334,21.18000030517578,0.103515,0.042861420899999995,0.0,0.41406,20573.0,348652218.0,7495.0,47768.0,0.0,52827000.0,14403000.0,24978000.0,33652000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,21.979900360107425,21.05010032653809,19.13119506835937,CLDT-PA
2024,9,23.072000122070314,0.5202702011873042,22.149999618530277,24.0,22.96400032043457,0.35823021270771416,22.149999618530277,23.600000381469727,0.082812,0.034289136719999995,0.0,0.41406,29840.4,747401118.8000002,3785.0,75421.0,0.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,22.600000381469727,22.100000381469727,20.51360321044922,CLDT-PA
2024,12,22.788000106811523,0.7613205525212824,21.40999984741211,23.790000915527344,22.515480041503906,0.3242570363854629,21.61000061035156,23.1200008392334,0.082812,0.034289136719999995,0.0,0.41406,33106.6,308119091.3,16359.0,56608.0,0.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,23.81999969482422,23.020000457763672,21.795812606811523,CLDT-PA
2025,3,21.277980041503906,0.288888893276817,20.5,21.899900436401367,20.967720413208006,1.0514701623658764,19.290000915527344,21.899999618530277,0.082812,0.034289136719999995,0.0,0.41406,39703.6,1617265529.3,10565.0,106430.0,0.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,21.899999618530277,20.70009994506836,21.03030586242676,CLDT-PA
2025,6,20.355000019073486,0.030033150482570586,20.1200008392334,20.5,20.345499515533447,0.013987741887528216,20.21999931335449,20.5,0.0,0.0,0.0,0.0,10388.25,6533317.583333333,7522.0,13568.0,0.0,49403000.0,11579000.0,22062000.0,30891000.0,1105261000.0,48997996.0,0.0,-295014000.0,0.0,350000.0,20.52890014648437,20.100000381469727,19.81159400939941,CLDT-PA
2024,6,25.568650245666504,0.06724176665617655,25.184600830078125,25.75,25.507500648498535,0.09349154993712243,25.200000762939453,25.790000915527344,0.12890625,0.06646728515625,0.0,0.515625,26038.25,6629892.916666667,22321.0,28260.0,0.0,133498000.0,41688000.0,38809000.0,175782000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,25.86639976501465,25.559999465942383,23.29707908630371,DRH-PA
2024,9,25.53199996948242,0.020320028000059834,25.38999938964844,25.75,25.594000244140624,0.01808003608748551,25.420000076293945,25.780000686645508,0.103125,0.053173828125,0.0,0.515625,63170.8,1228868728.7,33099.0,108678.0,0.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,25.56999969482422,25.440000534057617,23.52479553222656,DRH-PA
2024,12,25.50228042602539,0.1684839242599988,25.020000457763672,25.951400756835938,25.450000381469728,0.08025006866482613,25.01000022888184,25.700000762939453,0.103125,0.053173828125,0.0,0.515625,53772.0,750843104.5,26512.0,89657.0,0.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,26.020000457763672,25.640199661254883,24.17346572875977,DRH-PA
2025,3,25.279999923706054,0.06394976120027457,24.950000762939453,25.549999237060547,25.03200035095215,0.32027007148753883,24.100000381469727,25.540000915527344,0.103125,0.053173828125,0.0,0.515625,76245.0,2099143868.5,34037.0,130912.0,0.0,120177000.0,25235000.0,2044000.0,134676000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-96810.0,-461000.0,25.565000534057617,25.399999618530277,24.517566680908203,DRH-PA
2025,6,25.150124549865723,0.009392868180536725,25.08309936523437,25.292400360107425,25.09249973297119,0.018691749827364254,24.96999931335449,25.229999542236328,0.12890625,0.06646728515625,0.0,0.515625,20169.25,79322456.25,11881.0,32617.0,0.0,133243000.0,56377000.0,57860000.0,172477000.0,2595797000.0,205375594.0,88187000.0,-664721000.0,0.0,0.0,25.32939910888672,25.03499984741211,24.67904090881348,DRH-PA
2024,9,21.976000213623045,0.4054298651888538,21.0,22.729999542236328,22.34599990844727,0.09878016922011726,21.88999938964844,22.76000022888184,0.07968800000000001,0.03175088672,0.0,0.39844,45054.4,383119803.3000001,24994.0,76752.0,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,21.94420051574707,21.0,20.1739501953125,PEB-PG
2024,12,20.990400314331055,0.8369134864369693,19.899999618530277,22.04010009765625,20.716360092163086,0.40521819301466233,20.170000076293945,21.791900634765625,0.07968800000000001,0.03175088672,0.0,0.39844,87918.0,388255459.0,60649.0,112691.0,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,22.540000915527344,21.5049991607666,20.447246551513672,PEB-PG
2025,3,18.599859619140624,0.11670642132849,18.038000106811523,18.923900604248047,18.314500427246095,0.48221647255450145,17.100000381469727,18.76000022888184,0.07968800000000001,0.03175088672,0.0,0.39844,66846.2,3042148972.7000003,9679.0,158024.0,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118278405.0,550000.0,-1437622000.0,384983.475751,4303000.0,18.979900360107425,18.620100021362305,17.955459594726562,PEB-PG
2025,6,18.447499752044678,0.12229176521304913,18.06999969482422,18.75,18.337499618530273,0.011425023905758084,18.209999084472656,18.46999931335449,0.0,0.0,0.0,0.0,28800.25,519652118.25,15355.0,62917.0,0.0,287764000.0,52468000.0,90542000.0,119773000.0,4886463000.0,118685166.0,478000.0,-1431394000.0,934660.81116,3242000.0,18.790000915527344,18.059999465942383,17.922210693359375,PEB-PG
2024,9,19.637980270385743,0.3078581838537489,18.989999771118164,20.450000762939453,20.127120208740234,0.24975205387927393,19.36000061035156,20.51000022888184,0.07125000000000001,0.025382812500000004,0.0,0.35625,34250.8,280550607.2,15971.0,61511.0,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,19.479900360107425,18.815000534057617,17.84726333618164,PEB-PH
2024,12,18.707999801635744,0.5883195263675591,17.5,19.459999084472656,18.63000030517578,0.2197502365117543,18.270000457763672,19.450000762939453,0.07125000000000001,0.025382812500000004,0.0,0.35625,92557.6,13923929665.300001,12109.0,301590.0,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,19.969900131225582,19.1299991607666,18.247568130493164,PEB-PH
2025,3,16.787979888916016,0.09989778609560755,16.229900360107422,17.0,16.609999656677246,0.1638998304370035,15.960000038146973,16.959999084472656,0.07125000000000001,0.025382812500000004,0.0,0.35625,50167.0,850522170.0,10762.0,77284.0,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118278405.0,550000.0,-1437622000.0,384983.475751,4303000.0,17.190000534057617,16.649999618530273,16.23314094543457,PEB-PH
2025,6,16.207500219345093,0.046891608620095816,15.949999809265137,16.479999542236328,16.206275463104248,0.018817728939211444,16.1200008392334,16.40999984741211,0.0,0.0,0.0,0.0,34816.25,76049176.91666667,27549.0,45625.0,0.0,287764000.0,52468000.0,90542000.0,119773000.0,4886463000.0,118685166.0,478000.0,-1431394000.0,934660.81116,3242000.0,16.399900436401367,15.84000015258789,15.814069747924805,PEB-PH
2024,9,20.915180206298828,0.294753022482837,20.36000061035156,21.68000030517578,21.37400016784668,0.41743014747662593,20.399999618530277,21.90999984741211,0.07125000000000001,0.025382812500000004,0.0,0.35625,42200.4,499453354.3,25422.0,79325.0,0.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,20.57990074157715,20.18000030517578,19.023521423339844,SHO-PI
2024,12,21.56140022277832,0.08926482417627996,21.200000762939453,22.030000686645508,21.800840377807614,0.08734847269443151,21.57999992370605,22.254199981689453,0.07125000000000001,0.025382812500000004,0.0,0.35625,38441.0,920034644.0,10492.0,86490.0,0.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,22.56999969482422,21.07999992370605,21.09561920166016,SHO-PI
2025,3,19.755979919433592,0.15757546429704203,19.059999465942383,20.049999237060547,19.54506034851074,0.3289049021524987,18.530000686645508,19.920000076293945,0.07125000000000001,0.025382812500000004,0.0,0.35625,59000.8,2047443300.6999998,15960.0,117152.0,0.0,126832000.0,17172000.0,32031000.0,107233000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,20.349899291992188,19.520000457763672,19.201141357421875,SHO-PI
2025,6,19.370400428771973,0.20299513421074744,18.790000915527344,19.770000457763672,19.288750171661377,0.06440636984522388,19.01000022888184,19.565000534057617,0.0,0.0,0.0,0.0,7118.5,16367547.0,4046.0,13067.0,0.0,129226000.0,23036000.0,58732000.0,130546000.0,2567431000.0,190170664.0,51773000.0,-601411000.0,-29949.773379,-8751000.0,19.600000381469727,18.78499984741211,18.79888343811035,SHO-PI
2024,6,110.12749862670898,0.3701570912768732,109.4499969482422,110.7699966430664,111.04999923706055,2.190065423589365,109.4000015258789,112.30999755859376,0.24,0.23039999999999994,0.0,0.96,20049075.0,8476809715833.336,17849800.0,24287000.0,926276000.0,515771000.0,1162827000.0,1086453000.0,1492183000.0,83185732000.0,925880000.0,11444000.0,-964620000.0,14599534.306906,323652000.0,111.0,106.5,105.5575942993164,PLD
2024,9,127.06000061035157,3.3983547882118694,124.77999877929688,129.8300018310547,126.13799896240235,7.630867625132651,122.41999816894533,129.97999572753906,0.192,0.18431999999999996,0.0,0.96,17564280.0,14792486156999.998,11504500.0,21719400.0,926427000.0,488767000.0,1297778000.0,1434845000.0,1547622000.0,85297653000.0,926146000.0,15683000.0,-851763000.0,1691295.421317,428509000.0,130.47999572753906,126.0500030517578,122.92105865478516,PLD
2024,12,109.44400024414062,30.183877797244346,102.95999908447266,116.0999984741211,107.46399841308593,14.874330491945187,103.31999969482422,112.0,0.192,0.18431999999999996,0.0,0.96,20352540.0,64531383123000.0,14964000.0,34550700.0,0.0,519635000.0,1634342000.0,1335451000.0,1681011000.0,84766453000.0,926283000.0,7673000.0,-465913000.0,39697704.209662,653043000.0,117.0999984741211,111.72000122070312,109.01199340820312,PLD
2025,3,114.93999938964843,42.66366910706266,109.27999877929688,124.16000366210938,109.78000030517578,60.69249874115926,98.2300033569336,119.91000366210938,0.202,0.20402,0.0,1.01,22824400.0,29509098195000.0,18577900.0,31936200.0,927338000.0,549094000.0,914903000.0,1160753000.0,1590571000.0,85665317000.0,927882000.0,9649000.0,-812880000.0,2070482.537051,32592000.0,124.98999786376952,118.0500030517578,117.72796630859376,PLD
2025,6,107.42749977111816,2.3926187973071893,105.58000183105467,109.2699966430664,106.84500122070312,2.2689633768750403,105.62000274658205,108.79000091552734,0.2525,0.255025,0.0,1.01,17866500.0,5369637986666.666,16095400.0,21274400.0,928476000.0,552880000.0,897575000.0,1241717000.0,1630989000.0,87331177000.0,928037000.0,11706000.0,-1183239000.0,-2367217.647578,-65308000.0,110.0199966430664,106.1500015258789,107.7613754272461,PLD
2024,9,353.6780029296875,84.32062050905066,342.6000061035156,363.7900085449219,353.7100036621094,59.19754196172578,345.3999938964844,361.7200012207031,0.6,1.8,0.0,3.0,3684120.0,454574447000.0,3036000.0,4522000.0,175043000.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,347.7699890136719,339.8099975585937,332.820556640625,PSA
2024,12,318.2739990234375,496.87105168336984,296.5,346.9100036621094,309.53400268554685,255.51016992069793,297.5,334.0,0.6,1.8,0.0,3.0,3461560.0,2670108258000.0,1814200.0,6125300.0,175198000.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,349.0799865722656,331.32000732421875,324.3309936523437,PSA
2025,3,301.18999633789065,71.90020969249312,292.260009765625,314.2699890136719,296.4300048828125,121.18262410284956,284.5299987792969,313.9800109863281,0.6,1.8,0.0,3.0,4131640.0,713823517999.9999,2794500.0,5008900.0,175419000.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,318.5400085449219,302.3900146484375,307.768798828125,PSA
2025,6,298.6524963378906,43.1862105062855,290.5599975585937,305.5799865722656,294.4550018310547,37.267815608841595,289.8800048828125,302.9100036621094,0.75,2.25,0.0,3.0,3874675.0,245197582499.99997,3459900.0,4581600.0,175442000.0,318005000.0,436260000.0,817370000.0,883089000.0,15462738000.0,175452716.0,0.0,-1085142000.0,-1336095.389839,-150373000.0,310.0,300.20001220703125,299.88250732421875,PSA
2024,9,25.141999816894533,0.011369917755291734,25.01000022888184,25.299999237060547,25.141019821166992,0.009160393508863864,25.024999618530277,25.250099182128903,0.06999999999999999,0.0245,0.0,0.35,121678.0,7852244283.5,54484.0,276280.0,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,25.209999084472656,24.96999931335449,23.67176055908203,PSA-PH
2024,12,23.987999725341798,0.45091975601208123,23.18000030517578,24.739999771118164,23.85,0.27644964675964845,23.190000534057617,24.59000015258789,0.06999999999999999,0.0245,0.0,0.35,196477.6,10222291084.3,134733.0,375390.0,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,24.799999237060547,24.530000686645508,23.514413833618164,PSA-PH
2025,3,23.623999786376952,0.2387798602296236,23.01000022888184,24.31999969482422,23.292000198364256,0.17676971290602478,22.700000762939453,23.82999992370605,0.06999999999999999,0.0245,0.0,0.35,178639.4,7341874226.3,114325.0,326413.0,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,24.38999938964844,23.209999084472656,23.11777877807617,PSA-PH
2025,6,22.58839988708496,0.06894960803280602,22.32999992370605,22.854999542236328,22.53749990463257,0.06982487119087928,22.309999465942383,22.8799991607666,0.0875,0.030625,0.0,0.35,90470.5,464274165.6666667,70904.0,111913.0,0.0,318005000.0,436260000.0,817370000.0,883089000.0,15462738000.0,175452716.0,0.0,-1085142000.0,-1336095.389839,-150373000.0,22.940000534057617,22.540000915527344,22.529232025146484,PSA-PH
2024,9,22.513999938964844,0.2866800330357369,21.82999992370605,23.1200008392334,22.689999771118163,0.15519985656756,22.149999618530277,23.1299991607666,0.059375,0.017626953125,0.0,0.296875,90091.8,1601396098.2,61044.0,158738.0,0.0,321700000.0,509883000.0,688410000.0,866058000.0,14733841000.0,175108335.0,0.0,-737450000.0,-399342.415944,-69922000.0,22.34000015258789,21.76000022888184,20.89780044555664,PSA-PK
2024,12,20.470000076293946,0.7798492206577063,19.420000076293945,21.549999237060547,20.3560001373291,0.4392297034457433,19.51000022888184,21.18000030517578,0.05938,0.017629922000000003,0.0,0.2969,219402.8,60746500047.700005,42223.0,649818.0,0.0,310774000.0,689123000.0,665448000.0,866653000.0,14715640000.0,175408393.0,0.0,-699083000.0,24401160.0,116196000.0,21.549999237060547,20.973100662231445,20.24898147583008,PSA-PK
2025,3,20.036000061035157,0.02872998191851342,19.850000381469727,20.270000457763672,19.85764045715332,0.09277686481182162,19.38330078125,20.190000534057617,0.05938,0.017629922000000003,0.0,0.2969,69677.8,327799305.7,50730.0,94689.0,0.0,331847000.0,484226000.0,647054000.0,851337000.0,14640814000.0,175430172.0,0.0,-867425000.0,-266182.607704,-76946000.0,20.540000915527344,20.1299991607666,19.580591201782227,PSA-PK
2025,6,18.710999965667725,0.013119614053418134,18.584999084472656,18.809999465942383,18.69499969482422,0.022566707865431898,18.559999465942383,18.82999992370605,0.074225,0.0220374025,0.0,0.2969,82691.75,143616390.25000003,74127.0,100068.0,0.0,318005000.0,436260000.0,817370000.0,883089000.0,15462738000.0,175452716.0,0.0,-1085142000.0,-1336095.389839,-150373000.0,19.0093994140625,18.670000076293945,18.535289764404297,PSA-PK
2024,9,177.10799865722657,7.767170805064963,174.05999755859375,181.6699981689453,175.71999816894532,18.136460079974484,169.47999572753906,180.41000366210935,0.324,0.5248800000000001,0.0,1.62,5304800.0,3457913185000.0,3443800.0,8016600.0,211698436.0,226545000.0,367662000.0,462290000.0,598259000.0,25538443000.0,211981742.0,0.0,-817865000.0,-2386384.870113,-46994000.0,178.5399932861328,171.22000122070312,166.5066680908203,EXR
2024,12,157.097998046875,113.2171343609923,146.25,170.9600067138672,153.5739959716797,50.108458034065606,147.0,163.5399932861328,0.324,0.5248800000000001,0.0,1.62,4468860.0,4633779153000.0,2634600.0,8040800.0,211737843.0,239351000.0,433472000.0,403478000.0,582545000.0,26269551000.0,211995510.0,0.0,-899337000.0,801885.560676,37714000.0,171.24000549316406,162.4199981689453,158.3174591064453,EXR
2025,3,148.9760009765625,32.27471094850919,144.3800048828125,157.3000030517578,145.94600524902344,48.458520689699796,138.2100067138672,157.27000427246094,0.324,0.5248800000000001,0.0,1.62,6356000.0,1725408925000.0,4078900.0,7371400.0,211850618.0,240698000.0,447628000.0,477135000.0,579299000.0,26428527000.0,212225353.0,0.0,-972665000.0,1093942.320255,35761000.0,157.9199981689453,151.57000732421875,153.8228759765625,EXR
2025,6,148.8224983215332,2.846105370107871,146.50999450683594,150.3300018310547,147.84000396728516,4.703666809092604,145.86000061035156,149.8300018310547,0.405,0.6561000000000001,0.0,1.62,4954775.0,514302549166.6667,4543200.0,6029000.0,211940903.0,244566000.0,432252000.0,539728000.0,597052000.0,26695823000.0,212252547.0,0.0,-1075430000.0,-36650.575534,-864000.0,153.24000549316406,148.13999938964844,148.20751953125,EXR
2024,9,81.34199981689453,4.8099234982393675,77.83999633789062,83.87999725341797,80.07400054931641,6.294674446416328,76.87000274658203,83.25,0.076,0.02888,0.0,0.38,6313400.0,11839284640000.0,2338000.0,10971900.0,210000000.0,897000000.0,-480000000.0,33000000.0,438000000.0,14020000000.0,227688745.0,0.0,-1662000000.0,-43582000.0,-566000000.0,84.88999938964844,80.25,78.22900390625,LINE
2024,12,60.587999725341795,5.2735180516072395,57.54999923706055,62.91999816894531,60.14199981689453,3.1297196133426075,58.56999969482422,62.119998931884766,0.1056,0.0557568,0.0,0.528,4977960.0,4091046893000.0,2466000.0,8054100.0,228000000.0,906000000.0,-40000000.0,52000000.0,433000000.0,13600000000.0,228411730.0,0.0,-1855000000.0,-29140495.867769,-86000000.0,65.5739974975586,61.0,60.280059814453125,LINE
2025,3,59.33600082397461,1.4884278186043935,58.33000183105469,60.81999969482422,58.305999755859375,6.223480563661739,54.34999847412109,61.2599983215332,0.1056,0.0557568,0.0,0.528,5082900.0,2441437470000.0,3312200.0,7423400.0,228000000.0,876000000.0,86000000.0,-12000000.0,416000000.0,13771000000.0,228207882.0,0.0,-1976000000.0,8610000.0,41000000.0,61.880001068115234,58.970001220703125,59.98453140258789,LINE
2025,6,43.894999504089355,2.0137623377510567,41.9900016784668,45.41999816894531,44.322500228881836,0.3054240880349731,43.650001525878906,44.790000915527344,0.0,0.0,0.0,0.0,3980000.0,536683266666.6667,3309100.0,4874300.0,229000000.0,920000000.0,68000000.0,95000000.0,430000000.0,14404000000.0,228767627.0,0.0,-2103000000.0,1050000.0,5000000.0,45.0,41.875,44.25361633300781,LINE
2024,6,43.42500019073486,1.9645670791639205,42.209999084472656,45.20000076293945,44.29499912261963,1.6540314834601337,42.5,45.27999877929688,0.0,0.0,0.0,0.0,5790450.0,278991629999.99994,5033200.0,6198900.0,225886000.0,83097000.0,116953000.0,170862000.0,183112000.0,5654642000.0,225196862.0,0.0,-1386056000.0,0.0,0.0,43.459999084472656,41.77999877929688,40.11938095092773,CUBE
2024,9,53.00399932861328,1.6251278010575312,51.619998931884766,54.2599983215332,52.83399963378906,1.6324792018131102,51.15999984741211,54.0,0.10200000000000001,0.052020000000000004,0.0,0.51,6331820.0,1696688887000.0,4667300.0,7834900.0,226166000.0,81868000.0,123700000.0,145396000.0,189022000.0,5659892000.0,226002624.0,0.0,-1411850000.0,0.0,0.0,52.29999923706055,50.91999816894531,49.49503707885742,CUBE
2024,12,45.59599990844727,9.494583219452748,42.38999938964844,49.40999984741211,44.262000274658206,5.8886186016854465,42.31999969482422,47.47999954223633,0.10400000000000001,0.05408000000000001,0.0,0.52,6296380.0,6874999742000.0,3947000.0,10617800.0,0.0,75748000.0,124275000.0,164666000.0,191978000.0,5858402000.0,227764975.0,0.0,-1415662000.0,0.0,0.0,49.7599983215332,47.02999877929688,45.7658576965332,CUBE
2025,3,42.04200057983398,0.5200208325215513,41.47999954223633,43.220001220703125,41.566000366210936,1.5692298579422628,39.540000915527344,42.95000076293945,0.10400000000000001,0.05408000000000001,0.0,0.52,9873540.0,8570579188000.001,6678400.0,13129600.0,228663000.0,82934000.0,114845000.0,146321000.0,190102000.0,6213787000.0,227920222.0,0.0,-1445520000.0,0.0,0.0,43.22999954223633,41.04999923706055,41.9079704284668,CUBE
