periodType,currencyCode,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,13.270000457763672,13.420000076293945,12.279999732971191,12.59000015258789,5793600.0,12.304576873779297,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,12.59000015258789,13.0,12.039999961853027,12.479999542236328,4924500.0,12.197070121765137,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,12.600000381469727,12.8100004196167,11.670000076293945,11.8100004196167,4365700.0,11.54226016998291,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,11.510000228881836,11.869999885559082,9.640000343322754,9.8100004196167,4916600.0,9.587601661682129,0.14,0.0
3M,USD,0.0,203405000.0,81866000.0,17825000.0,84174000.0,2639866000.0,95780393.0,224000.0,-636480000.0,912753.520187,39674000.0,6,2025,XHR,12.25,12.3149995803833,11.800000190734863,12.1899995803833,4184200.0,12.056567192077637,0.0,0.0
3M,USD,0.0,203405000.0,81866000.0,17825000.0,84174000.0,2639866000.0,95780393.0,224000.0,-636480000.0,912753.520187,39674000.0,6,2025,XHR,12.25,12.619999885559082,11.824999809265137,11.979999542236328,3538500.0,11.84886646270752,0.0,0.0
3M,USD,0.0,203405000.0,81866000.0,17825000.0,84174000.0,2639866000.0,95780393.0,224000.0,-636480000.0,912753.520187,39674000.0,6,2025,XHR,12.149999618530273,12.460000038146973,12.039999961853027,12.260000228881836,4809600.0,12.125802040100098,0.0,0.0
3M,USD,0.0,203405000.0,81866000.0,17825000.0,84174000.0,2639866000.0,95780393.0,224000.0,-636480000.0,912753.520187,39674000.0,6,2025,XHR,12.170000076293945,12.885000228881836,12.130000114440918,12.789999961853027,5866500.0,12.65000057220459,0.0,0.0
3M,USD,153070639.0,247751000.0,48002000.0,80099000.0,97993000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,9,2024,RLJ,9.40999984741211,9.569999694824219,8.989999771118164,9.079999923706055,7217800.0,8.467788696289062,0.0,0.0
3M,USD,153070639.0,247751000.0,48002000.0,80099000.0,97993000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,9,2024,RLJ,9.09000015258789,9.140000343322754,8.789999961853027,9.140000343322754,9320300.0,8.52374267578125,0.0,0.0
3M,USD,153070639.0,247751000.0,48002000.0,80099000.0,97993000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,9,2024,RLJ,9.180000305175781,10.010000228881836,9.020000457763672,9.890000343322754,9504500.0,9.223175048828125,0.0,0.0
3M,USD,153070639.0,247751000.0,48002000.0,80099000.0,97993000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,9,2024,RLJ,9.90999984741211,10.0,9.399999618530273,9.420000076293945,7262100.0,8.784863471984863,0.0,0.0
3M,USD,153070639.0,247751000.0,48002000.0,80099000.0,97993000.0,4153715000.0,153628657.0,0.0,-1066035000.0,79632.908382,4417000.0,9,2024,RLJ,9.289999961853027,9.489999771118164,9.039999961853027,9.420000076293945,7593000.0,8.784863471984863,0.15,0.0
3M,USD,151751999.0,242344000.0,32393000.0,71026000.0,87645000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,12,2024,RLJ,10.239999771118164,10.84000015258789,9.970000267028809,10.430000305175781,11051500.0,9.884156227111816,0.0,0.0
3M,USD,151751999.0,242344000.0,32393000.0,71026000.0,87645000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,12,2024,RLJ,10.510000228881836,10.710000038146973,10.279999732971191,10.359999656677246,6549800.0,9.817819595336914,0.0,0.0
3M,USD,151751999.0,242344000.0,32393000.0,71026000.0,87645000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,12,2024,RLJ,10.350000381469727,10.670000076293945,9.979999542236328,10.289999961853027,12492100.0,9.751482963562012,0.0,0.0
3M,USD,151751999.0,242344000.0,32393000.0,71026000.0,87645000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,12,2024,RLJ,10.210000038146973,10.329999923706055,10.069999694824219,10.149999618530273,3051800.0,9.61880874633789,0.0,0.0
3M,USD,151751999.0,242344000.0,32393000.0,71026000.0,87645000.0,4137703000.0,153295577.0,0.0,-1090186000.0,-5155.083762,-60000.0,12,2024,RLJ,10.100000381469727,10.3100004196167,9.880000114440918,9.979999542236328,6332000.0,9.4577054977417,0.15,0.0
3M,USD,150909513.0,244256000.0,29187000.0,16300000.0,83863000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,3,2025,RLJ,9.3100004196167,9.59000015258789,9.09000015258789,9.550000190734863,10314600.0,9.18395709991455,0.0,0.0
3M,USD,150909513.0,244256000.0,29187000.0,16300000.0,83863000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,3,2025,RLJ,9.479999542236328,9.529999732971191,8.460000038146973,8.739999771118164,11382300.0,8.40500259399414,0.0,0.0
3M,USD,150909513.0,244256000.0,29187000.0,16300000.0,83863000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,3,2025,RLJ,8.720000267028809,9.039999961853027,8.260000228881836,8.40999984741211,16769800.0,8.087651252746582,0.0,0.0
3M,USD,150909513.0,244256000.0,29187000.0,16300000.0,83863000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,3,2025,RLJ,8.460000038146973,8.609999656677246,7.980000019073486,8.020000457763672,11767700.0,7.712601184844971,0.0,0.0
3M,USD,150909513.0,244256000.0,29187000.0,16300000.0,83863000.0,4088661000.0,151926642.0,0.0,-1116044000.0,107302.36584,1265000.0,3,2025,RLJ,7.849999904632568,8.140000343322754,6.5,6.809999942779541,25889800.0,6.548978328704834,0.15,0.0
3M,USD,149532971.0,252610000.0,54945000.0,101320000.0,110493000.0,4080574000.0,151243564.0,0.0,-1116703000.0,-5476.423887,-468000.0,6,2025,RLJ,7.320000171661377,7.449999809265137,7.099999904632568,7.429999828338623,5739300.0,7.281400203704834,0.0,0.0
3M,USD,149532971.0,252610000.0,54945000.0,101320000.0,110493000.0,4080574000.0,151243564.0,0.0,-1116703000.0,-5476.423887,-468000.0,6,2025,RLJ,7.260000228881836,7.539999961853027,6.989999771118164,7.050000190734863,8504900.0,6.909000396728516,0.0,0.0
3M,USD,149532971.0,252610000.0,54945000.0,101320000.0,110493000.0,4080574000.0,151243564.0,0.0,-1116703000.0,-5476.423887,-468000.0,6,2025,RLJ,7.170000076293945,7.329999923706055,7.110000133514404,7.190000057220459,7615400.0,7.046200275421143,0.0,0.0
3M,USD,149532971.0,252610000.0,54945000.0,101320000.0,110493000.0,4080574000.0,151243564.0,0.0,-1116703000.0,-5476.423887,-468000.0,6,2025,RLJ,7.150000095367432,7.639999866485596,7.110000133514404,7.5,9663100.0,7.350000381469727,0.0,0.0
3M,USD,0.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN-PE,20.489999771118164,20.729999542236328,20.36009979248047,20.610000610351562,85420.0,19.44683837890625,0.0,0.0
3M,USD,0.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN-PE,20.68000030517578,21.239999771118164,20.559999465942383,21.229999542236328,74424.0,20.03184700012207,0.0,0.0
3M,USD,0.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN-PE,21.139999389648438,21.43000030517578,20.889999389648438,21.270000457763672,133894.0,20.069591522216797,0.0,0.0
3M,USD,0.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN-PE,21.440000534057617,21.440000534057617,20.809999465942383,21.020000457763672,51978.0,19.83370018005371,0.0,0.0
3M,USD,0.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN-PE,20.93000030517578,21.290000915527344,20.809999465942383,21.020000457763672,59909.0,19.83370018005371,0.0,0.0
3M,USD,0.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN-PE,20.81999969482422,21.100000381469727,20.690000534057617,20.989999771118164,51405.0,20.1829776763916,0.0,0.0
3M,USD,0.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN-PE,20.920000076293945,21.110000610351562,20.661100387573242,20.950000762939453,25734.0,20.144515991210938,0.0,0.0
3M,USD,0.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN-PE,20.979999542236328,21.289899826049805,20.149999618530273,21.100000381469727,74016.0,20.288747787475586,0.0,0.0
3M,USD,0.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN-PE,21.110000610351562,21.290000915527344,20.809999465942383,20.899999618530273,64648.0,20.096437454223633,0.0,0.0
3M,USD,0.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN-PE,20.90999984741211,21.1200008392334,20.200000762939453,20.850000381469727,96962.0,20.04836082458496,0.0,0.0
3M,USD,0.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN-PE,20.139999389648438,20.280899047851562,19.540000915527344,19.93000030517578,87694.0,19.538785934448242,0.0,0.0
3M,USD,0.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN-PE,20.02400016784668,20.489999771118164,19.93000030517578,20.45829963684082,20291.0,20.05671501159668,0.0,0.0
3M,USD,0.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN-PE,20.360000610351562,20.459999084472656,20.084999084472656,20.190000534057617,7134.0,19.793682098388672,0.0,0.0
3M,USD,0.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN-PE,20.200000762939453,20.25,19.81999969482422,20.040000915527344,10668.0,19.64662742614746,0.0,0.0
3M,USD,0.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN-PE,20.040000915527344,20.200000762939453,18.899999618530273,19.378400802612305,79932.0,18.998014450073242,0.0,0.0
3M,USD,0.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN-PE,18.5,18.5,17.850000381469727,18.209999084472656,55924.0,18.209999084472656,0.0,0.0
3M,USD,0.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN-PE,18.149999618530273,18.479999542236328,17.899999618530273,17.969999313354492,31031.0,17.969999313354492,0.0,0.0
3M,USD,0.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN-PE,18.1299991607666,18.302799224853516,17.985000610351562,18.1299991607666,13999.0,18.1299991607666,0.0,0.0
3M,USD,0.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN-PE,18.020000457763672,18.479999542236328,18.020000457763672,18.139999389648438,9512.0,18.139999389648438,0.0,0.0
3M,USD,106033000.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN,6.730000019073486,6.829999923706055,6.380000114440918,6.389999866485596,2382500.0,6.122218608856201,0.0,0.0
3M,USD,106033000.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN,6.360000133514404,6.519999980926514,6.179999828338623,6.449999809265137,3176300.0,6.179704666137695,0.0,0.0
3M,USD,106033000.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN,6.46999979019165,7.039999961853027,6.400000095367432,7.0,5485700.0,6.706655979156494,0.0,0.0
3M,USD,106033000.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN,7.059999942779541,7.079999923706055,6.820000171661377,6.869999885559082,4112600.0,6.582103729248047,0.0,0.0
3M,USD,106033000.0,116883000.0,17204000.0,55663000.0,59924000.0,2247427000.0,108453266.0,0.0,-339047000.0,2520.0,12000.0,9,2024,INN,6.829999923706055,7.21999979019165,6.760000228881836,7.139999866485596,6796000.0,6.840789318084717,0.0,0.0
3M,USD,106033000.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN,6.599999904632568,6.989999771118164,6.460000038146973,6.75,4071500.0,6.550177574157715,0.0,0.0
3M,USD,106033000.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN,6.769999980926514,6.949999809265137,6.599999904632568,6.699999809265137,3123600.0,6.501657009124756,0.0,0.0
3M,USD,106033000.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN,6.699999809265137,6.929999828338623,6.590000152587891,6.820000171661377,7274800.0,6.618105411529541,0.0,0.0
3M,USD,106033000.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN,6.809999942779541,6.989999771118164,6.760000228881836,6.78000020980835,1814100.0,6.57928991317749,0.0,0.0
3M,USD,106033000.0,114770000.0,9041000.0,32185000.0,58161000.0,2306151000.0,108435663.0,0.0,-347041000.0,-1312500.0,-6250000.0,12,2024,INN,6.75,6.929999828338623,6.670000076293945,6.78000020980835,2212100.0,6.57928991317749,0.0,0.0
3M,USD,108008000.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN,6.489999771118164,6.650000095367432,6.360000133514404,6.630000114440918,4275400.0,6.512914180755615,0.0,0.0
3M,USD,108008000.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN,6.550000190734863,6.630000114440918,5.5,5.659999847412109,6569900.0,5.560044288635254,0.0,0.0
3M,USD,108008000.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN,5.630000114440918,5.809999942779541,5.420000076293945,5.559999942779541,5121000.0,5.461810111999512,0.0,0.0
3M,USD,108008000.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN,5.630000114440918,5.710000038146973,5.28000020980835,5.400000095367432,4234100.0,5.304636001586914,0.0,0.0
3M,USD,108008000.0,118851000.0,21333000.0,25850000.0,65627000.0,2338025000.0,112221768.0,0.0,-360404000.0,210.0,1000.0,3,2025,INN,5.320000171661377,5.559999942779541,3.9600000381469727,4.099999904632568,6312500.0,4.027593612670898,0.0,0.0
3M,USD,107633000.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN,4.369999885559082,4.429999828338623,4.179999828338623,4.300000190734863,6442500.0,4.300000190734863,0.0,0.0
3M,USD,107633000.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN,4.289999961853027,4.829999923706055,4.21999979019165,4.570000171661377,14825200.0,4.570000171661377,0.0,0.0
3M,USD,107633000.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN,4.659999847412109,4.96999979019165,4.599999904632568,4.869999885559082,17030400.0,4.869999885559082,0.0,0.0
3M,USD,107633000.0,124614000.0,23843000.0,48836000.0,68303000.0,2320841000.0,108811508.0,0.0,-370879000.0,-29312.597201,-80000.0,6,2025,INN,4.849999904632568,5.320000171661377,4.789999961853027,5.170000076293945,32545500.0,5.170000076293945,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,2024,CLDT,10.34000015258789,10.40999984741211,9.90999984741211,10.210000038146973,955300.0,9.646259307861328,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,2024,CLDT,10.210000038146973,10.220000267028809,9.9399995803833,10.039999961853027,1681100.0,9.485645294189453,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,2024,CLDT,10.020000457763672,10.460000038146973,9.90999984741211,10.140000343322754,881900.0,9.580123901367188,0.0,0.0
3M,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,3,2024,CLDT,10.199999809265137,10.270000457763672,9.869999885559082,10.109999656677246,668700.0,9.551779747009277,0.07,0.0
3M,USD,48900609.0,52827000.0,14403000.0,24978000.0,33652000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,6,2024,CLDT,8.59000015258789,8.84000015258789,8.449999809265137,8.569999694824219,1667100.0,8.154585838317871,0.0,0.0
3M,USD,48900609.0,52827000.0,14403000.0,24978000.0,33652000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,6,2024,CLDT,8.350000381469727,8.699999809265137,7.599999904632568,8.279999732971191,4914000.0,7.878643035888672,0.0,0.0
3M,USD,48900609.0,52827000.0,14403000.0,24978000.0,33652000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,6,2024,CLDT,8.199999809265137,8.65999984741211,8.170000076293945,8.260000228881836,12449200.0,7.859612941741943,0.0,0.0
3M,USD,48900609.0,52827000.0,14403000.0,24978000.0,33652000.0,1216214000.0,48909201.0,27000.0,-280852000.0,0.0,-5000.0,6,2024,CLDT,8.319999694824219,8.630000114440918,8.010000228881836,8.520000457763672,4287200.0,8.107009887695312,0.07,0.0
3M,USD,48904179.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,9,2024,CLDT,8.470000267028809,8.510000228881836,8.069999694824219,8.140000343322754,794200.0,7.811873435974121,0.0,0.0
3M,USD,48904179.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,9,2024,CLDT,8.119999885559082,8.390000343322754,7.989999771118164,8.350000381469727,1303700.0,8.013407707214355,0.0,0.0
3M,USD,48904179.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,9,2024,CLDT,8.390000343322754,9.119999885559082,8.300000190734863,9.020000457763672,1546300.0,8.656401634216309,0.0,0.0
3M,USD,48904179.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,9,2024,CLDT,9.039999961853027,9.0600004196167,8.619999885559082,8.630000114440918,1300400.0,8.282121658325195,0.0,0.0
3M,USD,48904179.0,54977000.0,12222000.0,28817000.0,32200000.0,1201264000.0,48910841.0,0.0,-282011000.0,0.0,-14000.0,9,2024,CLDT,8.529999732971191,8.609999656677246,8.260000228881836,8.5600004196167,1253400.0,8.214942932128906,0.07,0.0
3M,USD,48907102.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,12,2024,CLDT,9.260000228881836,9.789999961853027,9.020000457763672,9.600000381469727,1894000.0,9.288360595703125,0.0,0.0
3M,USD,48907102.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,12,2024,CLDT,9.619999885559082,10.0,9.550000190734863,9.670000076293945,1263500.0,9.356087684631348,0.0,0.0
3M,USD,48907102.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,12,2024,CLDT,9.699999809265137,9.819999694824219,8.880000114440918,9.170000076293945,1624900.0,8.872319221496582,0.0,0.0
3M,USD,48907102.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,12,2024,CLDT,9.15999984741211,9.300000190734863,8.960000038146973,8.979999542236328,578500.0,8.68848705291748,0.0,0.0
3M,USD,48907102.0,50771000.0,5369000.0,12939000.0,24339000.0,1165020000.0,48912293.0,250000.0,-289130000.0,0.0,1611000.0,12,2024,CLDT,8.920000076293945,9.039999961853027,8.680000305175781,8.8100004196167,745700.0,8.524004936218262,0.07,0.0
3M,USD,48960924.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,3,2025,CLDT,8.220000267028809,8.470000267028809,7.920000076293945,8.359999656677246,2440900.0,8.152159690856934,0.0,0.0
3M,USD,48960924.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,3,2025,CLDT,8.210000038146973,8.40999984741211,7.460000038146973,7.550000190734863,2054800.0,7.362298011779785,0.0,0.0
3M,USD,48960924.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,3,2025,CLDT,7.550000190734863,7.769999980926514,7.260000228881836,7.429999828338623,1946700.0,7.245281219482422,0.0,0.0
3M,USD,48960924.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,3,2025,CLDT,7.539999961853027,7.599999904632568,7.170000076293945,7.21999979019165,1288000.0,7.040502071380615,0.0,0.0
3M,USD,48960924.0,47800000.0,8033000.0,4190000.0,20835000.0,1135707000.0,48982638.0,7000.0,-293990000.0,0.0,7118000.0,3,2025,CLDT,7.070000171661377,7.269999980926514,6.010000228881836,6.199999809265137,1941200.0,6.045860290527344,0.09,0.0
3M,USD,48998696.0,49403000.0,11579000.0,22062000.0,30891000.0,1105261000.0,48997996.0,0.0,-295014000.0,0.0,350000.0,6,2025,CLDT,7.130000114440918,7.25,6.96999979019165,7.150000095367432,1183300.0,7.060251235961914,0.0,0.0
3M,USD,48998696.0,49403000.0,11579000.0,22062000.0,30891000.0,1105261000.0,48997996.0,0.0,-295014000.0,0.0,350000.0,6,2025,CLDT,7.170000076293945,7.449999809265137,6.869999885559082,6.949999809265137,930400.0,6.8627610206604,0.0,0.0
3M,USD,48998696.0,49403000.0,11579000.0,22062000.0,30891000.0,1105261000.0,48997996.0,0.0,-295014000.0,0.0,350000.0,6,2025,CLDT,7.03000020980835,7.179999828338623,6.900000095367432,6.920000076293945,1168300.0,6.8331379890441895,0.0,0.0
3M,USD,48998696.0,49403000.0,11579000.0,22062000.0,30891000.0,1105261000.0,48997996.0,0.0,-295014000.0,0.0,350000.0,6,2025,CLDT,6.920000076293945,7.309999942779541,6.849999904632568,7.170000076293945,1815400.0,7.079999923706055,0.0,0.0
3M,USD,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,9,2024,BHR-PD,18.727100372314453,18.8700008392334,18.350000381469727,18.770099639892578,7734.0,16.97794532775879,0.0,0.0
3M,USD,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,9,2024,BHR-PD,18.399999618530273,19.260000228881836,18.399999618530273,19.200000762939453,12420.0,17.36680030822754,0.0,0.0
3M,USD,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,9,2024,BHR-PD,18.450000762939453,20.25,18.450000762939453,20.25,19709.0,18.316545486450195,0.0,0.0
3M,USD,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,9,2024,BHR-PD,20.84000015258789,22.75,20.5,22.450000762939453,18194.0,20.306493759155273,0.0,0.0
3M,USD,0.0,132327000.0,66882000.0,9000.0,16071000.0,1484908000.0,66522206.0,0.0,-442157000.0,17258430.0,82183000.0,9,2024,BHR-PD,21.989900588989258,21.989900588989258,20.850000381469727,21.25,11743.0,19.221065521240234,0.5156,0.0
3M,USD,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,12,2024,BHR-PD,21.15999984741211,21.299999237060547,20.725000381469727,20.75,5633.0,19.20999526977539,0.0,0.0
3M,USD,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,12,2024,BHR-PD,20.979999542236328,21.0,18.610000610351562,18.709999084472656,14139.0,17.32139778137207,0.0,0.0
3M,USD,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,12,2024,BHR-PD,19.0,19.0,17.600000381469727,18.600000381469727,49440.0,17.219560623168945,0.0,0.0
3M,USD,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,12,2024,BHR-PD,18.899999618530273,19.469999313354492,18.100000381469727,19.020000457763672,30384.0,17.60839080810547,0.0,0.0
3M,USD,0.0,142719000.0,5038000.0,6652000.0,30621000.0,1450731000.0,66607823.0,0.0,-477804000.0,210.0,1000.0,12,2024,BHR-PD,19.200000762939453,19.399999618530273,18.190000534057617,19.25,14165.0,17.821319580078125,0.5156,0.0
3M,USD,0.0,152791000.0,36966000.0,15146000.0,63029000.0,1441560000.0,67046523.0,0.0,-482575000.0,-200852.953291,-1662000.0,3,2025,BHR-PD,20.889999389648438,20.899999618530273,20.0,20.540000915527344,9986.0,19.550920486450195,0.0,0.0
3M,USD,0.0,152791000.0,36966000.0,15146000.0,63029000.0,1441560000.0,67046523.0,0.0,-482575000.0,-200852.953291,-1662000.0,3,2025,BHR-PD,20.739999771118164,20.88990020751953,20.450000762939453,20.489999771118164,6583.0,19.503328323364258,0.0,0.0
