periodType,currencyCode,BasicAverageShares,CostOfRevenue,EBIT,FreeCashFlow,GrossProfit,InvestedCapital,OrdinarySharesNumber,OtherOperatingExpenses,RetainedEarnings,TaxEffectOfUnusualItems,TotalUnusualItems,month,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PF,18.25,18.639999389648438,18.149999618530273,18.600000381469727,50463.0,18.207727432250977,0.0,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PF,18.600000381469727,18.844100952148438,18.582399368286133,18.582399368286133,24716.0,18.19049644470215,0.0,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PF,18.549999237060547,18.940000534057617,18.25,18.670000076293945,96913.0,18.2762508392334,0.0,0.0
3M,USD,0.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB-PE,21.074600219726562,21.43000030517578,20.724700927734375,20.724700927734375,53778.0,19.15507698059082,0.0,0.0
3M,USD,0.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB-PE,20.899999618530273,21.09000015258789,20.33009910583496,20.56999969482422,14036.0,19.01209259033203,0.0,0.0
3M,USD,0.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB-PE,20.59000015258789,20.899999618530273,20.59000015258789,20.899999618530273,16931.0,19.31709861755371,0.0,0.0
3M,USD,0.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB-PE,21.170000076293945,21.549999237060547,20.260000228881836,20.260000228881836,21155.0,18.725570678710938,0.39844,0.0
3M,USD,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB-PE,22.329999923706055,22.795000076293945,21.950000762939453,22.729999542236328,22326.0,21.410905838012695,0.0,0.0
3M,USD,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB-PE,22.700000762939453,22.959999084472656,22.66010093688965,22.739999771118164,9812.0,21.420324325561523,0.0,0.0
3M,USD,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB-PE,22.790000915527344,23.219999313354492,22.639999389648438,22.969999313354492,91151.0,21.63697624206543,0.0,0.0
3M,USD,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB-PE,22.760099411010742,23.200000762939453,22.5,22.600000381469727,44297.0,21.288450241088867,0.0,0.0
3M,USD,0.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB-PE,22.06999969482422,22.959999084472656,21.90999984741211,22.55500030517578,26716.0,21.246063232421875,0.39844,0.0
3M,USD,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,12,2024,PEB-PE,21.950000762939453,22.48579978942871,21.43000030517578,22.208499908447266,34374.0,21.29510498046875,0.0,0.0
3M,USD,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,12,2024,PEB-PE,21.84000015258789,22.428300857543945,21.1200008392334,21.532800674438477,65863.0,20.64719581604004,0.0,0.0
3M,USD,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,12,2024,PEB-PE,21.420000076293945,21.700000762939453,20.226900100708008,20.600000381469727,55347.0,19.75275993347168,0.0,0.0
3M,USD,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,12,2024,PEB-PE,20.600000381469727,20.889999389648438,20.299999237060547,20.40999984741211,46890.0,19.570573806762695,0.0,0.0
3M,USD,0.0,273772000.0,-26327000.0,69252000.0,63828000.0,4943880000.0,119285394.0,830000.0,-1392860000.0,-458736.218555,-16004000.0,12,2024,PEB-PE,20.299999237060547,20.350000381469727,19.8700008392334,20.15999984741211,108650.0,19.330854415893555,0.39844,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PE,18.825000762939453,18.950000762939453,18.399999618530273,18.600000381469727,71414.0,18.19280433654785,0.0,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PE,18.65999984741211,18.75,18.459999084472656,18.459999084472656,40965.0,18.055866241455078,0.0,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PE,18.420000076293945,18.739999771118164,18.420000076293945,18.510000228881836,23402.0,18.104774475097656,0.0,0.0
3M,USD,0.0,260487000.0,-10119000.0,50341000.0,59779000.0,4882317000.0,118685166.0,550000.0,-1437622000.0,384983.475751,4303000.0,3,2025,PEB-PE,18.510000228881836,18.899999618530273,18.200000762939453,18.200000762939453,24703.0,17.80156135559082,0.0,0.0
3M,USD,209000000.0,471000000.0,124000000.0,66000000.0,215000000.0,8360000000.0,208917170.0,20000000.0,-355000000.0,1680000.0,8000000.0,6,2024,PK,16.040000915527344,16.209999084472656,14.779999732971191,14.920000076293945,13854900.0,13.46828556060791,0.0,0.0
3M,USD,209000000.0,471000000.0,124000000.0,66000000.0,215000000.0,8360000000.0,208917170.0,20000000.0,-355000000.0,1680000.0,8000000.0,6,2024,PK,14.760000228881836,15.430000305175781,14.449999809265137,14.680000305175781,17105100.0,13.25163745880127,0.0,0.0
3M,USD,209000000.0,471000000.0,124000000.0,66000000.0,215000000.0,8360000000.0,208917170.0,20000000.0,-355000000.0,1680000.0,8000000.0,6,2024,PK,14.619999885559082,15.194999694824219,14.539999961853027,14.819999694824219,11351300.0,13.37801456451416,0.0,0.0
3M,USD,209000000.0,471000000.0,124000000.0,66000000.0,215000000.0,8360000000.0,208917170.0,20000000.0,-355000000.0,1680000.0,8000000.0,6,2024,PK,14.859999656677246,15.005000114440918,14.520000457763672,14.979999542236328,11508800.0,13.522446632385254,0.25,0.0
3M,USD,206000000.0,468000000.0,128000000.0,97000000.0,181000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,9,2024,PK,15.1899995803833,15.25,14.079999923706055,14.130000114440918,9258000.0,12.973114013671875,0.0,0.0
3M,USD,206000000.0,468000000.0,128000000.0,97000000.0,181000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,9,2024,PK,14.119999885559082,14.265000343322754,13.539999961853027,14.039999961853027,15562300.0,12.890481948852539,0.0,0.0
3M,USD,206000000.0,468000000.0,128000000.0,97000000.0,181000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,9,2024,PK,14.100000381469727,15.710000038146973,13.960000038146973,15.600000381469727,16200600.0,14.322758674621582,0.0,0.0
3M,USD,206000000.0,468000000.0,128000000.0,97000000.0,181000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,9,2024,PK,15.760000228881836,15.770000457763672,14.479999542236328,14.8100004196167,16635400.0,13.59743881225586,0.0,0.0
3M,USD,206000000.0,468000000.0,128000000.0,97000000.0,181000000.0,8331000000.0,206403675.0,21000000.0,-353000000.0,508474.576271,15000000.0,9,2024,PK,14.460000038146973,14.5600004196167,13.779999732971191,14.4399995803833,14728200.0,13.257732391357422,0.25,0.0
3M,USD,204000000.0,463000000.0,90000000.0,17000000.0,162000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,12,2024,PK,15.569999694824219,16.229999542236328,15.234999656677246,15.649999618530273,19419700.0,14.615378379821777,0.0,0.0
3M,USD,204000000.0,463000000.0,90000000.0,17000000.0,162000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,12,2024,PK,15.800000190734863,15.875,15.1850004196167,15.279999732971191,16697700.0,14.269840240478516,0.0,0.0
3M,USD,204000000.0,463000000.0,90000000.0,17000000.0,162000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,12,2024,PK,15.279999732971191,15.680000305175781,14.34000015258789,14.850000381469727,20699900.0,13.868267059326172,0.0,0.0
3M,USD,204000000.0,463000000.0,90000000.0,17000000.0,162000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,12,2024,PK,14.850000381469727,15.119999885559082,14.729999542236328,14.920000076293945,10099300.0,13.933639526367188,0.0,0.0
3M,USD,204000000.0,463000000.0,90000000.0,17000000.0,162000000.0,8210000000.0,202553194.0,20000000.0,-420000000.0,4830000.0,23000000.0,12,2024,PK,14.800000190734863,14.880000114440918,13.6899995803833,14.1899995803833,18654300.0,13.251899719238281,0.65,0.0
3M,USD,200000000.0,461000000.0,12000000.0,9000000.0,169000000.0,8059000000.0,199782608.0,21000000.0,-525000000.0,-21600000.0,-54000000.0,3,2025,PK,12.369999885559082,12.5,11.505000114440918,12.390000343322754,23926700.0,12.105825424194336,0.0,0.0
3M,USD,200000000.0,461000000.0,12000000.0,9000000.0,169000000.0,8059000000.0,199782608.0,21000000.0,-525000000.0,-21600000.0,-54000000.0,3,2025,PK,12.3100004196167,12.430000305175781,10.869999885559082,11.350000381469727,28277300.0,11.089678764343262,0.0,0.0
3M,USD,200000000.0,461000000.0,12000000.0,9000000.0,169000000.0,8059000000.0,199782608.0,21000000.0,-525000000.0,-21600000.0,-54000000.0,3,2025,PK,11.430000305175781,11.800000190734863,10.885000228881836,11.170000076293945,24071900.0,10.913806915283203,0.0,0.0
3M,USD,200000000.0,461000000.0,12000000.0,9000000.0,169000000.0,8059000000.0,199782608.0,21000000.0,-525000000.0,-21600000.0,-54000000.0,3,2025,PK,11.350000381469727,11.649999618530273,10.84000015258789,10.899999618530273,18173900.0,10.649999618530273,0.0,0.0
3M,USD,202758000.0,120444000.0,38540000.0,54793000.0,127037000.0,2697940000.0,203390392.0,47402000.0,-534121000.0,367.087169,38000.0,6,2024,SHO,10.40999984741211,10.40999984741211,10.010000228881836,10.010000228881836,4595600.0,9.670732498168945,0.0,0.0
3M,USD,202758000.0,120444000.0,38540000.0,54793000.0,127037000.0,2697940000.0,203390392.0,47402000.0,-534121000.0,367.087169,38000.0,6,2024,SHO,9.90999984741211,10.279999732971191,9.869999885559082,9.960000038146973,5688200.0,9.622426986694336,0.0,0.0
3M,USD,202758000.0,120444000.0,38540000.0,54793000.0,127037000.0,2697940000.0,203390392.0,47402000.0,-534121000.0,367.087169,38000.0,6,2024,SHO,9.920000076293945,10.229999542236328,9.920000076293945,10.130000114440918,7099400.0,9.786664962768555,0.0,0.0
3M,USD,202758000.0,120444000.0,38540000.0,54793000.0,127037000.0,2697940000.0,203390392.0,47402000.0,-534121000.0,367.087169,38000.0,6,2024,SHO,10.180000305175781,10.529999732971191,10.069999694824219,10.460000038146973,12807400.0,10.10547924041748,0.09,0.0
3M,USD,201402000.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,9,2024,SHO,10.319999694824219,10.350000381469727,9.819999694824219,9.890000343322754,8475500.0,9.638941764831543,0.0,0.0
3M,USD,201402000.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,9,2024,SHO,9.890000343322754,10.170000076293945,9.649999618530273,10.149999618530273,9187700.0,9.892340660095215,0.0,0.0
3M,USD,201402000.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,9,2024,SHO,10.220000267028809,10.819999694824219,10.119999885559082,10.75,11525200.0,10.477110862731934,0.0,0.0
3M,USD,201402000.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,9,2024,SHO,10.760000228881836,10.890000343322754,10.5600004196167,10.600000381469727,10951200.0,10.330918312072754,0.0,0.0
3M,USD,201402000.0,123136000.0,18007000.0,46606000.0,103256000.0,2657657000.0,200919457.0,41949000.0,-552989000.0,0.0,0.0,9,2024,SHO,10.489999771118164,10.550000190734863,10.069999694824219,10.470000267028809,16464900.0,10.204218864440918,0.09,0.0
3M,USD,200185000.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,12,2024,SHO,10.770000457763672,12.1899995803833,10.65999984741211,12.069999694824219,33326500.0,11.864336967468262,0.0,0.0
3M,USD,200185000.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,12,2024,SHO,12.079999923706055,12.350000381469727,12.029999732971191,12.210000038146973,11538800.0,12.001951217651367,0.0,0.0
3M,USD,200185000.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,12,2024,SHO,12.1899995803833,12.40999984741211,11.930000305175781,12.010000228881836,17545700.0,11.80535888671875,0.0,0.0
3M,USD,200185000.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,12,2024,SHO,11.949999809265137,12.199999809265137,11.800000190734863,11.979999542236328,3961700.0,11.775870323181152,0.0,0.0
3M,USD,200185000.0,118022000.0,10971000.0,30493000.0,96748000.0,2663817000.0,200824993.0,40842000.0,-574940000.0,0.0,0.0,12,2024,SHO,11.930000305175781,11.930000305175781,11.5600004196167,11.789999961853027,5826200.0,11.589107513427734,0.09,0.0
3M,USD,200410000.0,126832000.0,17172000.0,32031000.0,107233000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,3,2025,SHO,10.489999771118164,10.670000076293945,10.289999961853027,10.5600004196167,9954800.0,10.459641456604004,0.0,0.0
3M,USD,200410000.0,126832000.0,17172000.0,32031000.0,107233000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,3,2025,SHO,10.470000267028809,10.539999961853027,9.479999542236328,9.770000457763672,14642000.0,9.677148818969727,0.0,0.0
3M,USD,200410000.0,126832000.0,17172000.0,32031000.0,107233000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,3,2025,SHO,9.729999542236328,9.9399995803833,9.40999984741211,9.729999542236328,10179900.0,9.637528419494629,0.0,0.0
3M,USD,200410000.0,126832000.0,17172000.0,32031000.0,107233000.0,2637817000.0,200369510.0,45371000.0,-591394000.0,0.0,0.0,3,2025,SHO,9.859999656677246,9.920000076293945,9.390000343322754,9.470000267028809,8610500.0,9.380000114440918,0.0,0.0
3M,USD,211669343.0,123135000.0,23001000.0,12366000.0,133288000.0,2816583000.0,210064433.0,82530000.0,-649757000.0,0.0,0.0,3,2024,DRH,9.510000228881836,9.869999885559082,9.4399995803833,9.649999618530273,6688300.0,9.216893196105957,0.0,0.0
3M,USD,211669343.0,123135000.0,23001000.0,12366000.0,133288000.0,2816583000.0,210064433.0,82530000.0,-649757000.0,0.0,0.0,3,2024,DRH,9.619999885559082,9.6899995803833,9.260000228881836,9.380000114440918,6201300.0,8.959012031555176,0.0,0.0
3M,USD,211669343.0,123135000.0,23001000.0,12366000.0,133288000.0,2816583000.0,210064433.0,82530000.0,-649757000.0,0.0,0.0,3,2024,DRH,9.380000114440918,9.84000015258789,9.329999923706055,9.579999923706055,8086100.0,9.150035858154297,0.0,0.0
3M,USD,211669343.0,123135000.0,23001000.0,12366000.0,133288000.0,2816583000.0,210064433.0,82530000.0,-649757000.0,0.0,0.0,3,2024,DRH,9.649999618530273,9.6899995803833,9.399999618530273,9.609999656677246,4729100.0,9.178688049316406,0.03,0.0
3M,USD,211195463.0,133498000.0,41688000.0,38809000.0,175782000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,6,2024,DRH,8.569999694824219,8.640000343322754,8.1899995803833,8.239999771118164,6900600.0,7.895346641540527,0.0,0.0
3M,USD,211195463.0,133498000.0,41688000.0,38809000.0,175782000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,6,2024,DRH,8.15999984741211,8.569999694824219,8.079999923706055,8.210000038146973,9595100.0,7.866602420806885,0.0,0.0
3M,USD,211195463.0,133498000.0,41688000.0,38809000.0,175782000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,6,2024,DRH,8.149999618530273,8.399999618530273,8.149999618530273,8.34000015258789,7290600.0,7.991164684295654,0.0,0.0
3M,USD,211195463.0,133498000.0,41688000.0,38809000.0,175782000.0,2812785000.0,207918179.0,106903000.0,-633919000.0,0.0,0.0,6,2024,DRH,8.40999984741211,8.470000267028809,8.149999618530273,8.449999809265137,9391200.0,8.096564292907715,0.03,0.0
3M,USD,209339807.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,9,2024,DRH,8.75,8.760000228881836,8.239999771118164,8.300000190734863,8508900.0,7.98165225982666,0.0,0.0
3M,USD,209339807.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,9,2024,DRH,8.270000457763672,8.5600004196167,8.180000305175781,8.520000457763672,8404300.0,8.193215370178223,0.0,0.0
3M,USD,209339807.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,9,2024,DRH,8.529999732971191,9.170000076293945,8.4399995803833,9.050000190734863,17246800.0,8.702887535095215,0.0,0.0
3M,USD,209339807.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,9,2024,DRH,9.079999923706055,9.180000305175781,8.859999656677246,8.949999809265137,9053300.0,8.606721878051758,0.0,0.0
3M,USD,209339807.0,127083000.0,43482000.0,39033000.0,158046000.0,2746295000.0,207276487.0,85134000.0,-616934000.0,-24731.343837,-1596000.0,9,2024,DRH,8.859999656677246,9.140000343322754,8.539999961853027,9.109999656677246,8782400.0,8.760584831237793,0.03,0.0
3M,USD,208965671.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,12,2024,DRH,9.270000457763672,10.0,9.149999618530273,9.579999923706055,22358300.0,9.243541717529297,0.0,0.0
3M,USD,208965671.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,12,2024,DRH,9.619999885559082,9.850000381469727,9.520000457763672,9.649999618530273,22116800.0,9.31108283996582,0.0,0.0
3M,USD,208965671.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,12,2024,DRH,9.649999618530273,9.819999694824219,9.149999618530273,9.319999694824219,15668100.0,8.99267292022705,0.0,0.0
3M,USD,208965671.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,12,2024,DRH,9.289999961853027,9.40999984741211,9.170000076293945,9.210000038146973,3985900.0,8.886536598205566,0.0,0.0
3M,USD,208965671.0,128231000.0,7136000.0,22081000.0,150820000.0,2685481000.0,207592210.0,86631000.0,-679050000.0,-6840330.0,-32573000.0,12,2024,DRH,9.149999618530273,9.180000305175781,8.779999732971191,8.9399995803833,7344000.0,8.626018524169922,0.23,0.0
3M,USD,208509552.0,120177000.0,25235000.0,2044000.0,134676000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-184400.0,-461000.0,3,2025,DRH,8.15999984741211,8.5600004196167,8.050000190734863,8.539999961853027,16029400.0,8.452298164367676,0.0,0.0
3M,USD,208509552.0,120177000.0,25235000.0,2044000.0,134676000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-184400.0,-461000.0,3,2025,DRH,8.4399995803833,8.489999771118164,7.690000057220459,7.889999866485596,12388800.0,7.8089728355407715,0.0,0.0
3M,USD,208509552.0,120177000.0,25235000.0,2044000.0,134676000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-184400.0,-461000.0,3,2025,DRH,7.920000076293945,8.09000015258789,7.650000095367432,7.900000095367432,12660800.0,7.818870544433594,0.0,0.0
3M,USD,208509552.0,120177000.0,25235000.0,2044000.0,134676000.0,2657789000.0,206972935.0,82017000.0,-686428000.0,-184400.0,-461000.0,3,2025,DRH,8.010000228881836,8.039999961853027,7.539999961853027,7.639999866485596,15480800.0,7.561540126800537,0.08,0.0
3M,USD,101963677.0,199996000.0,32212000.0,21374000.0,72908000.0,2681058000.0,101963677.0,377000.0,-647658000.0,-21000.0,-100000.0,6,2024,XHR,14.670000076293945,14.670000076293945,14.177000045776367,14.25,2741900.0,13.738924026489258,0.0,0.0
3M,USD,101963677.0,199996000.0,32212000.0,21374000.0,72908000.0,2681058000.0,101963677.0,377000.0,-647658000.0,-21000.0,-100000.0,6,2024,XHR,14.069999694824219,14.640000343322754,13.994999885559082,14.239999771118164,4746100.0,13.72928237915039,0.0,0.0
3M,USD,101963677.0,199996000.0,32212000.0,21374000.0,72908000.0,2681058000.0,101963677.0,377000.0,-647658000.0,-21000.0,-100000.0,6,2024,XHR,14.15999984741211,14.479999542236328,14.130000114440918,14.25,5038400.0,13.738924026489258,0.0,0.0
3M,USD,101963677.0,199996000.0,32212000.0,21374000.0,72908000.0,2681058000.0,101963677.0,377000.0,-647658000.0,-21000.0,-100000.0,6,2024,XHR,14.329999923706055,14.460000038146973,13.779999732971191,14.329999923706055,4633300.0,13.816054344177246,0.12,0.0
3M,USD,101884090.0,189582000.0,12102000.0,4314000.0,47224000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,9,2024,XHR,14.0600004196167,14.180000305175781,13.270000457763672,13.329999923706055,3087200.0,12.963111877441406,0.0,0.0
3M,USD,101884090.0,189582000.0,12102000.0,4314000.0,47224000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,9,2024,XHR,13.369999885559082,13.979999542236328,12.9350004196167,13.920000076293945,2639300.0,13.536873817443848,0.0,0.0
3M,USD,101884090.0,189582000.0,12102000.0,4314000.0,47224000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,9,2024,XHR,13.979999542236328,15.3149995803833,13.760000228881836,15.15999984741211,5460100.0,14.742743492126465,0.0,0.0
3M,USD,101884090.0,189582000.0,12102000.0,4314000.0,47224000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,9,2024,XHR,15.260000228881836,15.380000114440918,14.795000076293945,15.050000190734863,3467600.0,14.635771751403809,0.0,0.0
3M,USD,101884090.0,189582000.0,12102000.0,4314000.0,47224000.0,2658244000.0,101816814.0,-103000.0,-667025000.0,114121.238498,1507000.0,9,2024,XHR,14.90999984741211,15.289999961853027,14.430000305175781,15.289999961853027,4830400.0,14.869165420532227,0.12,0.0
3M,USD,101578304.0,199850000.0,19645000.0,6180000.0,61999000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,12,2024,XHR,15.34000015258789,16.309999465942383,15.199999809265137,16.079999923706055,3294800.0,15.763108253479004,0.0,0.0
3M,USD,101578304.0,199850000.0,19645000.0,6180000.0,61999000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,12,2024,XHR,16.15999984741211,16.5,15.75,15.850000381469727,2807600.0,15.537641525268555,0.0,0.0
3M,USD,101578304.0,199850000.0,19645000.0,6180000.0,61999000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,12,2024,XHR,15.8100004196167,16.270000457763672,14.739999771118164,15.140000343322754,5760800.0,14.841633796691895,0.0,0.0
3M,USD,101578304.0,199850000.0,19645000.0,6180000.0,61999000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,12,2024,XHR,15.130000114440918,15.359999656677246,14.920000076293945,15.09000015258789,1526200.0,14.792618751525879,0.0,0.0
3M,USD,101578304.0,199850000.0,19645000.0,6180000.0,61999000.0,2577806000.0,101310135.0,1199000.0,-679841000.0,-484260.0,-2306000.0,12,2024,XHR,15.0,15.1899995803833,14.579999923706055,14.84000015258789,3330700.0,14.547545433044434,0.12,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,13.470000267028809,13.569999694824219,13.100000381469727,13.399999618530273,4729200.0,13.241150856018066,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,13.270000457763672,13.420000076293945,12.279999732971191,12.59000015258789,5793600.0,12.440753936767578,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,12.59000015258789,13.0,12.039999961853027,12.479999542236328,4924500.0,12.332056999206543,0.0,0.0
3M,USD,100674498.0,210107000.0,38428000.0,22413000.0,78820000.0,2633410000.0,98703136.0,853000.0,-678153000.0,0.0,0.0,3,2025,XHR,12.600000381469727,12.8100004196167,11.670000076293945,11.8100004196167,4365700.0,11.670000076293945,0.0,0.0
3M,USD,120094380.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB,14.420000076293945,14.619999885559082,13.819999694824219,13.84000015258789,6046000.0,13.795692443847656,0.0,0.0
3M,USD,120094380.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB,13.65999984741211,14.350000381469727,13.399999618530273,13.890000343322754,6384000.0,13.845532417297363,0.0,0.0
3M,USD,120094380.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB,13.75,14.130000114440918,13.630000114440918,13.869999885559082,4687400.0,13.825596809387207,0.0,0.0
3M,USD,120094380.0,272659000.0,59651000.0,83671000.0,124451000.0,4952684000.0,120094380.0,1539000.0,-1362359000.0,221781.40696,7301000.0,6,2024,PEB,13.9399995803833,14.210000038146973,13.25,13.75,7181300.0,13.705981254577637,0.01,0.0
3M,USD,119640463.0,292294000.0,46316000.0,76079000.0,112236000.0,4959439000.0,119693442.0,963000.0,-1330539000.0,1081710.0,5151000.0,9,2024,PEB,13.15999984741211,13.390000343322754,12.380000114440918,12.40999984741211,6834100.0,12.379433631896973,0.0,0.0
